t,x_obs,y_obs,x_pred,y_pred
7.296864576384256,72.67582,51.715893,60.88534722955958,46.27908701110421
7.33288859239493,97.88674,69.218376,60.9202532134464,46.29020062871849
7.368912608405603,88.70565,57.981354,60.955216400914985,46.301207196402366
7.404936624416278,70.66043,49.300117,60.99023650532389,46.31210725057237
7.440960640426951,95.17704,69.66583,61.02531323290307,46.32290134098537
7.476984656437625,90.98131,61.803932,61.06044628277741,46.333590030694594
7.513008672448299,74.11193,54.128273,61.0956353469911,46.34417389600396
7.549032688458972,67.423485,47.758686,61.1308801105329,46.35465352642076
7.585056704469647,75.07062,55.54406,61.166180251362285,46.36502952460689
7.62108072048032,93.32456,68.72479,61.201535440436395,46.37530250632821
7.657104736490994,92.49515,67.36309,61.23694534173794,46.38547310040251
7.693128752501668,109.09305,67.57011,61.27240961230388,46.39554194864568
7.729152768512341,74.6767,55.005707,61.307927902255024,46.40550970581643
7.765176784523016,84.74091,57.372154,61.34349985482646,46.4153770395593
7.801200800533689,83.09207,57.584,61.37912510639886,46.42514463034612
7.837224816544363,78.128586,57.682087,61.41480328653059,46.43481317141577
7.873248832555037,65.000305,47.356487,61.45053401799077,46.44438336871256
7.909272848565711,92.592575,67.57944,61.48631691679305,46.45385594082278
7.945296864576385,94.47159,69.50913,61.522151592230365,46.46323161890983
7.981320880587058,84.89339,57.357613,61.55803764691043,46.472511146647726
8.01734489659773,92.58727,67.568146,61.5939746767921,46.48169528015299
8.053368912608406,89.3978,58.564568,61.62996227122267,46.49078478791505
8.089392928619079,85.80336,57.30451,61.666000012975786,46.49978045072503
8.125416944629754,109.05394,67.45857,61.70208747829045,46.50868306160295
8.161440960640427,72.61481,51.620525,61.73822423691065,46.51749342572352
8.197464976651101,84.3335,57.416786,61.77440985212592,46.52621236034021
8.233488992661774,91.34593,63.23906,61.81064388081266,46.53484069470788
8.269513008672448,91.305405,63.06719,61.84692587347634,46.543379270003925
8.305537024683122,62.731583,47.02679,61.883255374294464,46.551828939247756
8.341561040693795,84.717255,57.374527,61.919631921160345,46.56019056721893
8.377585056704469,108.320114,66.29982,61.956055045727744,46.568465030373666
8.413609072715143,93.38754,68.792984,61.99252427345621,46.57665321675984
8.449633088725816,87.94448,57.602074,62.02903912365733,46.584756025930616
8.485657104736491,74.52983,54.788445,62.06559910954168,46.59277436885646
8.521681120747164,98.66312,68.92605,62.10220373826661,46.600709167835745
8.55770513675784,73.594505,53.253242,62.13885251098484,46.608561356403854
8.593729152768512,84.93126,57.354206,62.17554492289376,46.616331879240875
8.629753168779185,67.8154,47.858814,62.21228046328555,46.62402169207777
8.66577718478986,73.32133,52.783768,62.249058615598145,46.63163176160116
8.701801200800533,70.60834,49.25702,62.28587885746676,46.63916306535665
8.737825216811206,84.30343,57.420364,62.32274066077643,46.64661659165074
8.773849232821881,89.181885,58.35109,62.35964349171513,46.65399333945132
8.809873248832556,71.52109,50.144382,62.3965868108277,46.66129431828672
8.845897264843229,102.03093,67.36928,62.433570073070506,46.66852054814346
8.881921280853902,92.67618,67.75073,62.47059272786689,46.6756730593625
8.917945296864577,96.70082,69.55569,62.50765421916329,46.6827528925342
8.95396931287525,63.39724,47.13958,62.54475398548614,46.689761098391834
8.989993328885923,73.5922,53.24928,62.58189145999942,46.69669873770385
9.026017344896598,87.72062,57.527298,62.61906607056305,46.703566881164676
9.062041360907271,91.83847,65.328674,62.65627723979187,46.710366609284314
9.098065376917944,100.10727,68.291534,62.69352438511541,46.71709901227644
9.134089392928619,72.33709,51.20249,62.73080691883831,46.723765189945404
9.170113408939294,71.38096,49.98879,62.76812424820149,46.730366251571716
9.206137424949967,79.996185,57.89074,62.80547577544393,46.73690331579642
9.24216144096064,66.2157,47.525764,62.842860897865236,46.74337751050409
9.278185456971315,94.11699,69.35312,62.880279007888774,46.749789972704534
9.314209472981988,106.67454,65.77663,62.91772949312558,46.75614184841338
9.35023348899266,65.80095,47.463623,62.95521173643881,46.762434292531275
9.386257505003336,104.915665,66.138336,62.99272511600902,46.768668468721906
9.422281521014009,68.09816,47.941082,63.03026900539988,46.77484554928885
9.458305537024682,76.40583,56.87075,63.06784277362473,46.78096671505114
9.494329553035357,97.43371,69.365585,63.105445785213675,46.78703315521771
9.530353569046031,91.13893,62.39004,63.14307740028127,46.793046067260605
9.566377585056705,64.61357,47.307106,63.180736974594964,46.799006656787014
9.602401601067378,75.18191,55.68387,63.218423859644034,46.80491613741027
9.638425617078052,79.86053,57.89057,63.25613740270917,46.810775730619554
9.674449633088726,106.91785,65.777115,63.29387694693267,46.81658666564854
9.710473649099399,80.97552,57.84513,63.33164183138926,46.822350179343005
9.746497665110073,75.69756,56.260036,63.3694313911574,46.828067516027154
9.782521681120746,104.00347,66.47797,63.40724495739129,46.83373992736906
9.818545697131421,85.33286,57.3239,63.44508185739338,46.83936867224493
9.854569713142094,62.00487,46.874073,63.48294141468743,46.84495501660227
9.89059372915277,60.975353,46.582985,63.52082294909219,46.85050023332216
9.926617745163442,64.781975,47.3286,63.55872577679557,46.856005602080344
9.962641761174115,68.08688,47.937626,63.59664921042939,46.861472409207394
9.99866577718479,67.83224,47.863464,63.634592559144636,46.86690194754786
10.034689793195463,105.982315,65.85555,63.67255512868725,46.87229551631844
10.070713809206136,73.884186,53.748222,63.71053622147445,46.877654420965165
10.106737825216811,86.084404,57.303146,63.74853513667153,46.88297997301965
10.142761841227486,74.4463,54.66118,63.78655117026919,46.888273489954386
10.178785857238157,105.78893,65.89461,63.82458361516136,46.89353629503716
10.214809873248832,107.52535,65.8685,63.86263176122347,46.898769717184514
10.250833889259507,73.66033,53.366364,63.900694895391226,46.903975090814335
10.28685790527018,64.37273,47.276096,63.93877230173984,46.90915375569759
10.322881921280853,73.5063,53.101463,63.97686326156375,46.914307056809164
10.358905937291528,63.259483,47.117928,64.01496705345673,46.91943634417791
10.394929953302201,94.03549,69.30809,64.05308295339252,46.92454297273581
10.430953969312874,68.93807,48.247204,64.09121023480577,46.92962830216638
10.466977985323549,91.60011,64.34067,64.12934816867357,46.93469369675228
10.503002001334224,78.77941,57.81267,64.16749602359724,46.9397405252221
10.539026017344895,75.13112,55.620747,64.20565306588459,46.94477016059642
10.57505003335557,66.16168,47.517296,64.24381855963262,46.949783980033175
10.611074049366245,65.39946,47.408455,64.28199176681053,46.954783364672195
10.647098065376918,87.790306,57.549076,64.32017194734318,46.95976969947912
10.683122081387591,72.77513,51.87362,64.3583583591948,46.964744373088585
10.719146097398266,91.200226,62.633213,64.3965502584532,46.96970877764675
10.755170113408939,102.7788,67.01567,64.4347468994143,46.974664308653175
10.791194129419612,76.0424,56.58198,64.47294753466687,46.97961236480204
10.827218145430287,75.27876,55.80104,64.51115141517784,46.98455434782272
10.863242161440962,87.3976,57.442387,64.54935779037764,46.989491662319885
10.899266177451633,102.9538,66.93498,64.58756590824613,46.99442571561284
10.935290193462308,87.94472,57.60216,64.62577501539866,46.99935791757441
10.971314209472983,74.40376,54.595406,64.66398435717245,47.00428968046923
11.007338225483656,73.56321,53.199406,64.70219317771333,47.009222418791566
11.043362241494329,95.13926,69.66168,64.74040072006264,47.01415754910254
11.079386257505003,103.97244,66.49064,64.77860622624452,47.019096489866925
11.115410273515677,65.96929,47.48809,64.8168089373533,47.02404066128942
11.15143428952635,81.25386,57.820103,64.85500809364133,47.0289914851505
11.187458305537024,86.36154,57.31073,64.89320293460685,47.033950384641834
11.2234823215477,92.42379,67.19231,64.93139269908217,47.03891878420124
11.25950633755837,68.11478,47.946205,64.96957662532213,47.04389810934729
11.295530353569045,71.20676,49.8056,65.00775395109268,47.04888978651346
11.33155436957972,108.45938,66.43607,65.04592391375958,47.05389524288205
11.367578385590393,93.277695,68.67151,65.0840857503775,47.0589159062176
11.403602401601066,67.05038,47.676136,65.12223869777911,47.06395320470008
11.439626417611741,79.78789,57.88972,65.16038199266438,47.06900856675775
11.475650433622414,74.87908,55.29064,65.19851487169012,47.074083420899754
11.511674449633087,79.49469,57.880463,65.23663657155947,47.079179195548406
11.547698465643762,89.37785,58.54345,65.27474632911178,47.084297318871215
11.583722481654437,106.95904,65.77898,65.31284338141234,47.08943921861278
11.61974649766511,80.78044,57.8599,65.35092696584246,47.09460632192636
11.655770513675783,98.47919,68.99922,65.38899632018953,47.09980005520533
11.691794529686458,84.019806,57.455715,65.42705068273713,47.10502184391438
11.727818545697131,73.8353,53.665348,65.46508929235534,47.110273112420714
11.763842561707804,80.66119,57.867683,65.50311138859105,47.11555528382495
11.799866577718479,76.77666,57.116966,65.54111621175835,47.12086977979203
11.835890593729152,74.26545,54.377274,65.57910300302889,47.126218020381934
11.871914609739825,69.432274,48.48101,65.61707100452247,47.13160142388043
11.9079386257505,63.283775,47.121803,65.65501945939744,47.137021406629714
11.943962641761175,63.616543,47.172565,65.69294761194121,47.142479382858994
11.979986657771848,72.93113,52.12703,65.73085470766088,47.1479767645151
12.016010673782521,81.7729,57.7632,65.76873999337363,47.153514961093116
12.052034689793196,71.50804,50.129574,65.80660271729731,47.15909537946698
12.088058705803869,93.61654,69.01099,65.84444212914084,47.164719423720186
12.124082721814542,90.27472,59.875393,65.88225748019477,47.1703884949765
12.160106737825217,84.668304,57.37953,65.92004802342153,47.176103991230846
12.19613075383589,65.262024,47.390335,65.95781301354589,47.18186730718019
12.232154769846563,101.74204,67.508316,65.9955517071452,47.18767983405465
12.268178785857238,99.37213,68.62584,66.03326336273952,47.19354295944867
12.304202801867913,73.00548,52.24997,66.07094724088182,47.19945806715244
12.340226817878586,92.74753,67.887184,66.1086026042479,47.20542653698344
12.376250833889259,74.56288,54.83807,66.14622871772639,47.21144974461821
12.412274849899934,108.43132,66.40654,66.18382484850838,47.21752906142435
12.448298865910607,76.15849,56.679646,66.22139026617717,47.22366585429282
12.48432288192128,73.49158,53.07614,66.25892424279773,47.229861485470366
12.520346897931955,108.5905,66.59001,66.29642605300606,47.2361173123924
12.556370913942628,93.21804,68.60042,66.33389497409834,47.24243468751606
12.5923949299533,90.96892,61.76042,66.37133028611996,47.248814958153666
12.628418945963976,88.533585,57.875877,66.40873127195432,47.25525946630653
12.66444296197465,106.84482,65.77513,66.4460972174115,47.26176954849906
12.700466977985323,75.996254,56.541702,66.4834274113166,47.26834653561333
12.736490993995996,108.8618,67.01758,66.520721145598,47.27499175272404
12.772515010006671,94.893555,69.6239,66.5579777153753,47.28170651893385
12.808539026017344,109.11921,67.65021,66.59519641904707,47.288492147209254
12.844563042028017,62.290203,46.9384,66.6323765583783,47.29534994421681
12.880587058038692,108.11298,66.13849,66.66951743858763,47.30228121015998
12.916611074049365,68.867386,48.21734,66.70661836843433,47.3092872386164
12.952635090060038,92.12111,66.33725,66.74367866030495,47.31636931637564
12.988659106070713,68.91644,48.237976,66.78069763029964,47.323528723277654
13.024683122081388,96.1428,69.64946,66.81767459831832,47.33076673205163
13.060707138092061,81.79806,57.760162,66.85460888814634,47.33808460815556
13.096731154102734,90.74434,61.036118,66.89149982753997,47.345483609616345
13.132755170113409,71.67781,50.327328,66.92834674831153,47.3529649868705
13.168779186124082,85.39762,57.320107,66.96514898641402,47.360529982605605
13.204803202134755,95.05159,69.650406,67.00190588202564,47.36817983160238
13.24082721814543,89.69113,58.91278,67.0386167796338,47.37591576057734
13.276851234156105,86.577896,57.323666,67.0752810281187,47.38373898802634
13.312875250166776,108.88264,67.05848,67.11189798083669,47.39165072406869
13.348899266177451,90.68565,60.866447,67.14846699570306,47.399652170292114
13.384923282188126,97.15971,69.44433,67.18498743527459,47.4077445195984
13.420947298198799,66.14101,47.514088,67.22145866683151,47.415928956049875
13.456971314209472,108.9283,67.15332,67.25788006245917,47.42420665471667
13.492995330220147,65.798256,47.46324,67.29425099912916,47.432578781524825
13.52901934623082,78.87851,57.82636,67.33057085878015,47.44104649310516
13.565043362241493,60.722965,46.49486,67.366839028398,47.44961093664314
13.601067378252168,89.374695,58.540127,67.40305490009573,47.45827324972947
13.637091394262843,64.84805,47.33703,67.43921787119268,47.4670345602117
13.673115410273514,62.297134,46.939888,67.47532734429348,47.47589598604666
13.709139426284189,72.50768,51.456062,67.51138272736627,47.4848586351539
13.745163442294864,75.22398,55.73528,67.54738343382061,47.493923605270055
13.781187458305537,92.5421,67.46969,67.58332888258474,47.50309198380418
13.81721147431621,91.76163,65.02105,67.61921849818236,47.51236484769402
13.853235490326885,69.87601,48.73332,67.65505171080885,47.52174326326345
13.889259506337558,90.026215,59.413406,67.690827956407,47.53122828608073
13.92528352234823,91.29399,63.01921,67.7265466767421,47.540820960817975
13.961307538358906,67.267746,47.722847,67.76220731947653,47.55052232111161
13.99733155436958,66.251755,47.531487,67.79780933824368,47.56033338942389
14.033355570380253,88.24255,57.725243,67.83335219272146,47.5702551769056
14.069379586390927,62.820454,47.043148,67.86883534870496,47.580288683259795
14.105403602401601,62.73942,47.02825,67.90425827817876,47.59043489660668
14.141427618412274,68.796814,48.188347,67.93962045938844,47.60069479334972
14.177451634422948,92.12008,66.33395,67.97492137691154,47.61106933804278
14.213475650433622,64.82164,47.33366,68.0101605217279,47.62155948325866
14.249499666444295,59.841995,46.123955,68.04533739128931,47.63216616945855
14.28552368245497,77.25728,57.37197,68.08045148958853,47.64289032486301
14.321547698465643,79.44801,57.878082,68.11550232722766,47.653732865323974
14.357571714476316,76.39547,56.863194,68.15048942148584,47.664694694198104
14.393595730486991,87.33865,57.429527,68.1854122963862,47.67577670222137
14.429619746497664,62.4294,46.967644,68.22027048276226,47.68697976738496
14.46564376250834,91.37279,63.354008,68.25506351832347,47.69830475481251
14.501667778519012,91.049194,62.049133,68.28979094772019,47.709752516638574
14.537691794529685,90.173035,59.67565,68.32445232260783,47.72132389188849
14.57371581054036,73.6677,53.379017,68.35904720171037,47.73301970635964
14.609739826551033,77.249405,57.368324,68.3935751508831,47.744840772504
14.645763842561708,80.15135,57.888752,68.42803574317458,47.756787889312115
14.681787858572381,83.94881,57.46496,68.4624285588879,47.768861842198476
14.717811874583054,108.97946,67.269,68.49675318564125,47.78106340288832
14.753835890593729,90.77887,61.139618,68.53100921842754,47.79339332930586
14.789859906604402,96.19858,69.64244,68.56519625967341,47.80585236546394
14.825883922615077,108.233795,66.22717,68.59931391929742,47.81844124135521
14.86190793862575,107.11398,65.79105,68.63336181476734,47.83116067284469
14.897931954636423,95.94585,69.66956,68.66733957115687,47.84401136156395
14.933955970647098,69.41282,48.47092,68.7012468212013,47.85699399480669
14.969979986657771,103.511894,66.6853,68.7350832053525,47.87010924542589
15.006004002668446,90.42824,60.208614,68.76884837183309,47.883357771732484
15.042028018679119,95.237015,69.67156,68.80254197668972,47.896740217395646
15.078052034689792,99.81618,68.426125,68.83616368384561,47.910257211344536
15.114076050700467,70.455025,49.13498,68.86971316515205,47.923909367671676
15.15010006671114,101.509,67.62091,68.90319010043928,47.93769728553799
15.186124082721815,63.73288,47.189407,68.9365941775664,47.95162154907934
15.222148098732488,92.998146,68.30362,68.96992509247038,47.96568272731473
15.25817211474316,80.008644,57.890663,69.00318254921427,47.979881374056134
15.294196130753836,86.428856,57.31406,69.03636626003451,47.99421802782005
15.330220146764509,100.82977,67.948814,69.06947594538728,48.00869321174056
15.366244162775184,96.847244,69.52318,69.1025113339941,48.02330743348421
15.402268178785857,74.652145,54.969982,69.13547216288637,48.03806118516648
15.43829219479653,61.066086,46.612896,69.16835817744915,48.05295494327
15.474316210807205,92.36841,67.052155,69.20116913146389,48.067989168564495
15.510340226817878,88.572655,57.898685,69.23390478715034,48.083164306028365
15.546364242828552,77.57456,57.50553,69.26656491520751,48.09848078477208
15.582388258839226,70.86509,49.477745,69.29914929485365,48.11393901796332
15.618412274849899,73.710464,53.452335,69.33165771386533,48.12953940275382
15.654436290860573,91.25897,62.87323,69.36408996861562,48.14528232020803
15.690460306871246,102.26785,67.256035,69.39644586411119,48.16116813523352
15.726484322881921,86.29464,57.30802,69.4287252140286,48.1771971965132
15.762508338892594,66.691666,47.606483,69.46092784074953,48.19336983643936
15.798532354903267,67.401405,47.75348,69.4930535753951,48.209686371049465
15.834556370913942,89.673546,58.889763,69.52510225785909,48.226147099963804
15.870580386924615,75.80003,56.360825,69.55707373684044,48.24275230632501
15.90660440293529,89.972694,59.32484,69.58896786987447,48.259502256739346
15.942628418945963,107.98245,66.0575,69.6207845233633,48.276397201219886
15.978652434956636,60.397987,46.370056,69.65252357260519,48.293437373131574
16.01467645096731,90.2498,59.824986,69.68418490182299,48.310622989138125
16.050700466977986,76.785515,57.122295,69.71576840419137,48.32795424915079
16.086724482988657,103.911285,66.51577,69.74727398186329,48.34543133627909
16.122748498999332,74.90802,55.329956,69.77870154599532,48.36305441678333
16.158772515010007,92.933075,68.20419,69.8100510167719,48.38082364002911
16.19479653102068,70.27634,49.001396,69.8413223234287,48.398739138443744
16.230820547031353,87.874054,57.57702,69.87251540427489,48.416801027474555
16.266844563042028,92.40972,67.15736,69.90363020671437,48.435009405549096
16.3028685790527,98.88393,68.835434,69.93466668726595,48.45336435403742
16.338892595063374,78.39067,57.743687,69.96562481158254,48.47186593721613
16.37491661107405,102.309204,67.23637,69.99650455446931,48.49051420223453
16.41094062708472,79.44081,57.87769,70.02730589990065,48.509309179082614
16.4469646430954,85.28304,57.327034,70.05802884103635,48.528250880561124
16.48298865910607,60.90506,46.55918,70.0886733802364,48.54733930225355
16.51901267511674,70.797195,49.41732,70.11923952907507,48.5665744225
16.55503669112742,73.06592,52.350796,70.14972730835365,48.58595620237329
16.59106070713809,67.66361,47.81824,70.18013674811223,48.605484585656775
16.627084723148766,77.43954,57.45182,70.21046788764052,48.625159498824345
16.66310873915944,94.51079,69.52278,70.24072077548736,48.64498085102237
16.699132755170112,106.62866,65.7784,70.27089546946942,48.664948534053586
16.735156771180787,88.09761,57.66174,70.30099203667868,48.685062422363146
16.77118078719146,89.39226,58.558678,70.33101055348872,48.70532237302657
16.807204803202133,61.616455,46.775974,70.36095110556028,48.72572822573969
16.843228819212808,106.319016,65.804054,70.39081378784533,48.746279802810776
16.879252835223483,62.7649,47.032974,70.42059870459036,48.76697690915452
16.915276851234154,64.595535,47.3048,70.4503059693384,48.78781933228817
16.95130086724483,104.239914,66.38359,70.47993570493006,48.80880684232966
16.987324883255503,99.524216,68.55829,70.50948804350341,48.82993919199773
17.023348899266175,90.66366,60.804863,70.53896312649285,48.851216116614225
17.059372915276853,72.28844,51.132133,70.56836110462672,48.872637334108305
17.095396931287524,94.44414,69.499176,70.59768213792405,48.89420254502276
17.131420947298196,68.64038,48.1269,70.62692639569003,48.9159114325224
17.167444963308874,92.69243,67.78257,70.65609405651044,48.93776366240448
17.203468979319545,94.68503,69.57575,70.68518530824497,48.959758883111114
17.23949299533022,70.26659,48.994358,70.71420034801949,48.98189672574392
17.275517011340895,104.274055,66.370285,70.74313938221718,49.0041768040805
17.311541027351566,79.4138,57.876167,70.7720026264685,49.026598714593185
17.34756504336224,81.50524,57.79402,70.80079030564023,49.04916203646969
17.383589059372916,93.096344,68.44329,70.82950265382318,49.07186633163592
17.419613075383587,77.229965,57.35925,70.858139914319,49.094711144780824
17.455637091394262,65.51477,47.42392,70.88670233962574,49.11769600338329
17.491661107404937,69.378174,48.45314,70.91519019142241,49.140820417741104
17.52768512341561,87.4516,57.454853,70.94360374055242,49.164083881002
17.563709139426283,81.048904,57.83896,70.97194326700581,49.187485869196735
17.599733155436958,88.20528,57.70822,71.00020905990056,49.211025841274264
17.63575717144763,83.776,57.488,71.02840141746262,49.23470323913898
17.671781187458304,83.94396,57.46559,71.05652064700499,49.25851748768991
17.70780520346898,65.93984,47.48374,71.08456706490557,49.28246799486214
17.74382921947965,70.21596,48.95827,71.11254099658404,49.30655415167017
17.77985323549033,82.9376,57.606106,71.14044277647751,49.330775332253374
17.815877251501,89.321144,58.485,71.16827274801517,49.355130893923466
17.85190126751167,62.5077,46.98352,71.19603126359182,49.37962017721409
17.88792528352235,73.66999,53.382942,71.22371868454026,49.404242505932416
17.92394929953302,64.68513,47.31625,71.25133538110268,49.428997187212744
17.959973315543696,87.32826,57.427334,71.27888173240083,49.453883511572215
17.99599733155437,65.08573,47.367462,71.30635812640529,49.478900752968556
18.032021347565042,91.49481,63.88324,71.33376495990342,49.50404816885978
18.068045363575717,75.22975,55.742268,71.36110263846638,49.529325000266034
18.10406937958639,71.975784,50.701736,71.3883715764151,49.554730471833366
18.140093395597063,76.896385,57.1869,71.41557219678498,49.58026379189957
18.176117411607738,102.75618,67.02618,71.44270493128974,49.60592415256205
18.212141427618413,74.49072,54.72918,71.46977022028403,49.631710729747695
18.248165443629084,85.680405,57.30765,71.49676851272503,49.65762268328471
18.28418945963976,108.2257,66.22078,71.52370026613296,49.68365915697653
18.320213475650434,75.2616,55.78057,71.55056594655062,49.70981927867769
18.356237491661105,96.17354,69.64566,71.57736602850167,49.73610216037165
18.39226150767178,75.10692,55.590275,71.60410099494801,49.7625068982507
18.428285523682455,86.42436,57.31382,71.63077133724609,49.7890325727977
18.464309539693126,82.18588,57.71076,71.65737755510207,49.81567824886998
18.500333555703804,85.36704,57.321854,71.68392015652606,49.842442975785026
18.536357571714476,92.37315,67.064415,71.71039965778519,49.86932578740821
18.572381587725147,97.39812,69.37628,71.73681658335569,49.89632570224248
18.608405603735825,86.3952,57.31232,71.76317146587402,49.92344172351999
18.644429619746496,88.03941,57.6382,71.78946484608676,49.95067283929558
18.68045363575717,81.61376,57.781876,71.8156972727997,49.97801802254232
18.716477651767846,109.1712,67.82467,71.84186930282571,50.00547623124887
18.752501667778517,94.671165,69.571976,71.86798150093175,50.0330464085188
18.788525683789192,105.836685,65.88438,71.89403443978472,50.06072748267178
18.824549699799867,60.13468,46.258873,71.92002869989639,50.08851836734669
18.86057371581054,106.91206,65.7769,71.94596486956738,50.1164179616066
18.896597731821213,78.7502,57.80835,71.97184354482991,50.14442515004564
18.932621747831888,90.17346,59.676453,71.99766532938983,50.172538802897726
18.96864576384256,75.03909,55.503464,72.02343083456745,50.20075777614707
19.004669779853234,63.017246,47.07784,72.04914067923754,50.229080911640715
19.04069379586391,87.971695,57.612152,72.0747954897682,50.25750703720269
19.07671781187458,83.36291,57.545387,72.1003958999589,50.28603496675016
19.112741827885255,76.465996,56.913887,72.12594255097743,50.31466350041125
19.14876584389593,98.47157,69.0022,72.15143609129596,50.3433914246448
19.1847898599066,63.293552,47.123356,72.17687717662612,50.37221751236183
19.22081387591728,91.36345,63.313972,72.20226646985317,50.401140523048795
19.25683789192795,67.70365,47.828712,72.2276046409691,50.4301592028926
19.292861907938622,108.97833,67.26634,72.25289236700499,50.459272284907414
19.3288859239493,76.536995,56.963158,72.27813033196225,50.4884784890632
19.364909939959972,89.993866,59.35945,72.30331922674301,50.517776522415964
19.400933955970647,90.68078,60.852715,72.32845974907968,50.547165079239704
19.43695797198132,84.48042,57.39982,72.35355260346343,50.576642841160144
19.472981987991993,104.75719,66.192154,72.37859850107188,50.60620847729008
19.509006004002668,75.93179,56.48401,72.40359815969586,50.635860644366446
19.545030020013343,74.25791,54.3652,72.42855230366531,50.665597986889
19.581054036024014,95.47139,69.68443,72.45346166377423,50.695419137260714
19.61707805203469,66.915474,47.648926,72.47832697720483,50.725322715929835
19.653102068045364,64.950615,47.35013,72.50314898745074,50.755307331533416
19.689126084056035,99.93589,68.37108,72.52792844423945,50.78537158104262
19.72515010006671,69.47873,48.505417,72.55266610345382,50.81551404990955
19.761174116077385,70.85028,49.464436,72.57736272705273,50.845733312215664
19.797198132088056,107.775665,65.95579,72.60201908299105,50.8760279308217
19.83322214809873,93.13153,68.49046,72.62663594513856,50.90639645751931
19.869246164109406,96.121155,69.65203,72.65121409319818,50.93683743318402
19.905270180120077,87.57619,57.48619,72.67575431262341,50.96734938792985
19.941294196130755,90.154015,59.639984,72.7002573945349,50.99793084126545
19.977318212141427,108.58771,66.58643,72.72472413563625,51.02858030225155
20.0133422281521,92.21913,66.63875,72.74915533812901,51.05929626966012
20.049366244162776,91.19661,62.61863,72.77355180962697,51.09007723213482
20.085390260173448,99.95255,68.36338,72.79791436306951,51.120921668352885
20.121414276184122,60.347546,46.349476,72.82224381663448,51.151828047188566
20.157438292194797,89.694115,58.916718,72.84654099365002,51.18279482787783
20.19346230820547,64.39439,47.278908,72.87080672250585,51.213820460184486
20.229486324216143,63.84976,47.205925,72.89504183656375,51.24490338456777
20.265510340226818,86.998276,57.36927,72.91924717406727,51.27604203235113
20.30153435623749,61.12748,46.632626,72.94342357805087,51.30723482589246
20.337558372248164,89.4724,58.646294,72.96757189624823,51.338480178755624
20.37358238825884,85.695496,57.30719,72.99169298099987,51.36977649588324
20.40960640426951,71.49108,50.110435,73.01578768916018,51.40112217377076
20.445630420280185,91.66434,64.61559,73.0398568820037,51.43251560064188
20.48165443629086,94.34387,69.45993,73.06390142513072,51.46395515662506
20.51767845230153,97.142685,69.44894,73.08792218837236,51.495439213931405
20.55370246831221,87.99004,57.61907,73.11192004569477,51.52696613703361
20.58972648432288,62.495224,46.981018,73.13589587510293,51.55853428284623
20.625750500333552,85.49915,57.314842,73.15985055854374,51.59014200090704
20.66177451634423,80.33759,57.883514,73.18378498180842,51.621787633559535
20.697798532354902,92.62985,67.657394,73.20770003443441,51.65346951613656
20.733822548365577,70.42611,49.112743,73.2315966096067,51.6851859771451
